GroupID_z8,SubhaloID_z8,M200c_z8,logM200c_z8,GroupID_z0,SubhaloID_z0,M200c_z0,logM200c_z0,MstarCentral_z8,logMstarCentral_z8,SFRCentral_z8,logSFRCentral_z8,Ngal_R1,MstarTot_R1,Nhalo_R1,MhaloTot_R1,deltaGal_R1,Ngal_R2,MstarTot_R2,Nhalo_R2,MhaloTot_R2,deltaGal_R2,Ngal_R3,MstarTot_R3,Nhalo_R3,MhaloTot_R3,deltaGal_R3,Ngal_R5,MstarTot_R5,Nhalo_R5,MhaloTot_R5,deltaGal_R5,Ngal_R8,MstarTot_R8,Nhalo_R8,MhaloTot_R8,deltaGal_R8,Ngal_R10,MstarTot_R10,Nhalo_R10,MhaloTot_R10,deltaGal_R10,Ngal_R15,MstarTot_R15,Nhalo_R15,MhaloTot_R15,deltaGal_R15,Ngal_R20,MstarTot_R20,Nhalo_R20,MhaloTot_R20,deltaGal_R20,M0_bin,R_Lag_analytic_cMpc,TargetX_cMpc,TargetY_cMpc,TargetZ_cMpc
3056,13526,68155752000.0,10.833502769470217,235,359588,124389475483648.0,14.094783636522529,207120242.49314627,8.316222545892312,1.210062861442566,0.0831666862224013,0,0.0,3,29916558464.192204,-1.0,0,0.0,4,35080739995.67091,-1.0,0,0.0,8,73523867841.24136,-1.0,0,0.0,24,199644645257.51285,-1.0,0,0.0,83,652422651028.1898,-1.0,4,761943567.6509101,219,1814212547331.952,2.180693828788441,10,2408730622.863818,591,4960961123157.964,1.3560695028062528,21,4576365017.984639,1199,9883061973727.271,1.0873303251424145,14.0-14.5,9.105185738539314,185.13989611012695,252.81240773545912,104.37886357764984
879,5345,142579290000.0,11.154056549072266,223,350629,131011845292032.0,14.117310563689344,840536084.1701823,8.92455636241512,8.914180755615234,0.9501301529371116,2,350352498.7860208,6,154028351385.40262,1589.3469143942204,3,496194300.5852056,27,409795252365.949,297.19004644891635,4,644561507.1443671,40,614492376319.8419,116.80347514031264,7,1214271124.5062466,107,1240839777062.838,43.529713603038175,8,1334938097.4933078,205,2009043636876.7112,11.424585268704847,8,1334938097.4933078,279,2484456784770.241,5.361387657576882,14,2246719354.981953,571,4753549970248.688,2.298497303928754,18,2857991201.395583,921,7262880205316.182,0.7891402786934982,14.0-14.5,9.263983763210177,58.85358424675229,30.883332064695896,73.77824448258046
744,4681,114486600000.0,11.058754920959473,185,318336,136576881393664.0,14.135377191784158,202276278.9745967,8.305944955857958,2.3779189586639404,0.3763796474157664,0,0.0,2,10617681404.183598,-1.0,0,0.0,14,116028089394.14565,-1.0,1,320904337.44825304,29,276905953101.01086,28.45086878507816,2,446027360.365987,53,458242071741.3388,11.722775315153765,5,1065174306.3136193,167,1520648287845.1438,6.765365792940529,5,1065174306.3136193,255,2140207084268.112,2.9758672859855517,12,2432408392.5701365,548,4600338066551.659,1.8272834033675036,27,6098254724.835483,1100,9280847684142.863,1.6837104180402471,14.0-14.5,9.393338968032584,151.3485731288751,237.27411333776203,232.3911739740183
795,4922,107200650000.0,11.030198097229004,175,308891,148736479068160.0,14.172417496531809,159975316.16761687,8.204052977160964,3.0326430797576904,0.4819644829734402,1,117892651.85251395,9,165636416888.70865,794.1734571971102,2,774954064.2770581,24,378651475709.2738,197.7933642992776,2,774954064.2770581,48,583465971494.798,57.90173757015632,7,1743976326.4904902,124,1402325212629.9104,43.529713603038175,9,2146023277.5023737,252,2399615685400.2314,12.977658427292951,9,2146023277.5023737,329,3015258703254.336,6.156561114773993,14,3602800564.689202,746,6265318171311.736,2.298497303928754,18,5696425219.909223,1443,11311190032021.016,0.7891402786934982,14.0-14.5,9.664218998275246,138.27414563035134,0.7167672674529912,79.58163220586064
2726,12412,86426750000.0,10.93664836883545,203,334022,165268915486720.0,14.21819117721292,224516108.07334915,8.351247505234262,2.5398168563842773,0.4049733619696065,0,0.0,2,7300081948.52727,-1.0,0,0.0,11,47106389973.69647,-1.0,0,0.0,23,138286006443.61383,-1.0,1,106070093.3288113,39,300766669977.0878,5.361387657576882,1,106070093.3288113,118,900368390487.7161,0.5530731585881059,4,1183413674.409829,245,2008945358505.2107,2.180693828788441,7,2750963491.508927,710,5671700494045.49,0.649248651964377,15,4627137840.319901,1235,9708303486329.47,0.4909502322445818,14.0-14.5,10.009782856591766,181.33600208517862,45.14755983355477,251.91651904340125
5260,20615,72935540000.0,10.86293888092041,146,280543,167491024191488.0,14.223991538247155,118089200.2364334,8.072210181337569,2.155959367752075,0.3338419640514236,0,0.0,10,95004999500.33884,-1.0,0,0.0,30,276109374727.4412,-1.0,1,106011572.88979667,51,528575390014.1782,28.45086878507816,1,106011572.88979667,117,1090974326168.22,5.361387657576882,1,106011572.88979667,235,1959153345932.0452,0.5530731585881059,1,106011572.88979667,295,2372517313116.381,-0.2048265428028897,2,228064654.68480235,492,3817855800574.3184,-0.5287860994387494,2,228064654.68480235,811,5915021020858.588,-0.8012066357007224,14.0-14.5,10.054445168706154,277.648799638323,17.07694545551004,151.0271926668143
1747,8909,70441935000.0,10.84783172607422,134,266530,174660482236416.0,14.242194654908252,334074921.4682426,8.523843874989375,2.91296911239624,0.464484944006735,0,0.0,2,8450011201.125877,-1.0,0,0.0,18,146680039961.0769,-1.0,2,232632582.93627423,32,316239597788.9468,57.90173757015632,2,232632582.93627423,63,505574771065.89087,11.722775315153765,2,232632582.93627423,195,1365379812506.6123,2.106146317176212,3,346549742.6321312,368,2602486989034.954,1.385520371591331,8,1387285616.6459022,762,5777085968437.605,0.8848556022450023,15,2957518403.0512776,1395,10497724148272.97,0.4909502322445818,14.0-14.5,10.195905829195576,179.103788382049,129.0113508451432,11.873047307490037
444,3147,157085140000.0,11.19613552093506,80,199580,193627108147200.0,14.286966159246084,752246209.1510683,8.876360007845921,7.759140491485596,0.8898695839031154,0,0.0,6,89082803114.13559,-1.0,0,0.0,17,178926986272.89746,-1.0,1,134239370.31625822,39,390588088059.5167,28.45086878507816,1,134239370.31625822,105,968209212161.3914,5.361387657576882,8,1468006543.4609752,267,2724482195634.9844,11.424585268704847,13,2240003775.425777,414,4087891507314.162,9.337254943562431,23,4853105293.77658,871,8279691342234.708,4.418959856454381,30,7476685861.533095,1517,13628947296201.018,1.981900464489164,14.0-14.5,10.552361248579906,78.80809206155891,201.88055893858873,81.05965248560673
872,5309,152445080000.0,11.183114051818848,37,124333,197666877210624.0,14.2959339012316,1161057718.7074966,9.064853809999637,14.906688690185549,1.173410315021819,0,0.0,7,70663976887.52753,-1.0,2,334462958.79251105,15,209412997209.60696,197.7933642992776,2,334462958.79251105,39,427810623163.94745,57.90173757015632,2,334462958.79251105,99,794493203313.4344,11.722775315153765,4,615643295.0236222,204,1613721449905.911,5.212292634352424,7,2163190299.500432,324,2641741877544.372,4.566214200379772,11,2855967176.494642,694,5504407934516.727,1.591676453086878,24,12128935205.12956,1484,12397355268645.283,1.385520371591331,14.0-14.5,10.625243649321359,215.72056299822853,126.36308172793032,87.74047599276646
1707,8767,77473100000.0,10.889151573181152,92,216757,207364997251072.0,14.31673545029975,128370841.97772792,8.108466389728031,1.5023313760757446,0.1770547217303221,2,937721148.4104474,7,346116107897.5938,1589.3469143942204,2,937721148.4104474,19,435901943793.2954,197.7933642992776,3,1048304224.1585864,51,713541406224.1099,87.35260635523447,3,1048304224.1585864,108,1137150132246.0625,18.084162972730645,5,1383899137.2105577,246,2268183784812.8926,6.765365792940529,5,1383899137.2105577,381,3238285591389.741,2.9758672859855517,8,2016984045.9080796,742,6061064909042.638,0.8848556022450023,22,4770709436.792679,1496,12408357603265.95,1.1867270072920535,14.0-14.5,10.796245396133049,221.003930469442,33.7555358724535,159.17500507454974
2226,10693,99976310000.0,10.999897003173828,40,130741,235068089958400.0,14.371193678484511,284347300.4333945,8.453849109456673,3.08497166633606,0.4893919342966722,0,0.0,8,88501955014.89136,-1.0,0,0.0,22,223890857197.4521,-1.0,1,179729349.90021414,32,326261679296.26544,28.45086878507816,1,179729349.90021414,70,624087360058.6981,5.361387657576882,1,179729349.90021414,149,1079562333681.114,0.5530731585881059,2,286785594.7736375,299,2402758625604.6387,0.5903469143942206,8,2163954220.48561,730,5996316420819.02,0.8848556022450023,12,2775716949.7877154,1436,11164107394976.924,0.1927601857956653,14.0-14.5,11.257073200125413,17.467734801723502,0.5197390884926512,179.07640887953943
354,2612,117400630000.0,11.06967067718506,79,198208,253893451710464.0,14.404651499917891,354351796.4495858,8.549434638836393,5.491949558258057,0.739805610914538,1,232338557.7726969,3,48837269834.26559,794.1734571971102,1,232338557.7726969,23,192038979956.55963,98.39668214963878,2,338551601.0051038,75,714954514312.716,57.90173757015632,5,4437513236.184105,208,2225387351796.9424,30.80693828788441,9,5464091446.610337,433,4360253075239.473,12.977658427292951,13,8291483442.633156,593,5997684389431.989,9.337254943562431,17,9188303004.335451,935,8842967374067.162,3.00531815477063,26,11186155025.60336,1503,13106721585739.1,1.5843137358906083,14.0-14.5,11.54989662766584,255.8496872232064,100.62314317611455,243.7576348907588
277,2137,153742800000.0,11.186795234680176,67,180645,278848855867392.0,14.445368866896445,164088588.79639542,8.215078379986215,4.854569435119629,0.686240168956389,0,0.0,8,59496659091.48544,-1.0,0,0.0,25,204980328287.52792,-1.0,2,355994534.53384817,75,766582136128.4817,57.90173757015632,9,1625355341.6138911,188,1910326169467.725,56.25248891819194,11,2237447429.6936398,383,3530921650638.543,16.083804744469166,11,2237447429.6936398,479,4320936863854.251,7.746908029168214,15,2933653976.99813,793,6636521484178.188,2.534104254209379,17,3362872710.950279,1170,9409310255372.354,0.6897435965438594,14.0-14.5,11.916550367087456,220.37567814437557,262.5248422276351,133.59398066135222
1946,9644,127703670000.0,11.10620403289795,44,138686,332506201063424.0,14.521799749075257,441574898.7906726,8.64500437806685,7.201880931854248,0.8575062356754718,0,0.0,5,34336189640.142025,-1.0,0,0.0,13,93637033747.0499,-1.0,0,0.0,23,160377517294.17273,-1.0,2,398001705.901546,105,953718044077.1498,11.722775315153765,6,1523077308.115334,294,2649177717782.418,8.318438951528636,6,1523077308.115334,416,3685725951726.2256,3.771040743182661,10,2308744867.8890934,768,6625164641165.819,1.3560695028062528,20,4842810941.558164,1455,12401027510897.87,0.9879336429927756,>14.5,12.636520715804044,268.11554288455864,43.37078697040154,239.2589312075583
448,3162,158460740000.0,11.199921607971191,39,128624,334133456797696.0,14.523919963740935,686074131.651547,8.836371044610212,8.938356399536133,0.9513062523315234,0,0.0,3,23046781311.42372,-1.0,1,380137965.5274734,16,211789844607.6874,98.39668214963878,3,715078464.3008922,45,536242392049.4144,87.35260635523447,8,1711992112.1888187,112,1306397259094.598,49.89110126061506,12,2562624645.967433,237,2731916341839.338,17.63687790305727,12,2562624645.967433,328,3373024573949.436,8.542081486365323,14,2964675419.058971,835,6985909968464.996,2.298497303928754,18,4070227398.449934,1512,11879613543281.809,0.7891402786934982,>14.5,12.65710118155361,124.7095512252731,214.97125959551227,158.84035005166814
433,3076,133619480000.0,11.125869750976562,22,89315,360359567294464.0,14.556736056763258,288483917.9947343,8.46012160771422,2.845470666885376,0.4543067127302267,1,112973669.70939414,4,47532888968.01129,794.1734571971102,1,112973669.70939414,5,68414446207.35568,98.39668214963878,1,112973669.70939414,7,77909772326.3993,28.45086878507816,1,112973669.70939414,37,310512792493.94,5.361387657576882,1,112973669.70939414,92,682266796316.2687,0.5530731585881059,2,270440821.72094,194,1505974056113.953,0.5903469143942206,8,1539197973.93999,507,4202685791340.273,0.8848556022450023,13,2161005286.679688,1114,8664303869756.933,0.2921568679453041,>14.5,12.979947909050795,242.87002694124595,30.119427798383526,133.25520833333334
509,3516,149003960000.0,11.173197746276855,35,120494,381228075188224.0,14.581184876358591,506648444.6049722,8.704706713718886,5.493527412414551,0.7399303444379762,0,0.0,8,57690866249.72757,-1.0,0,0.0,28,217672790710.5748,-1.0,0,0.0,45,369825233945.3904,-1.0,2,398895811.3192456,110,1105004208283.9636,11.722775315153765,11,3645551783.602728,239,2927523653856.3774,16.083804744469166,17,4755091862.51381,459,4963525940323.422,12.517948772350875,32,8362354278.995605,1186,11374971182570.889,6.539422408980009,44,15069512920.665869,1878,17718038123935.785,3.373454014584107,>14.5,13.22581842624129,71.86470097062298,74.94454901092412,98.25720355403011
788,4886,146283180000.0,11.165194511413574,21,86933,382146090893312.0,14.582229421392803,1131786747.8825965,9.053764604464872,13.194150924682615,1.1204143619969165,0,0.0,9,79874008242.83829,-1.0,1,132995393.37687552,28,242082204681.81265,98.39668214963878,2,270438848.8129173,72,637782376742.4125,57.90173757015632,14,3668743805.480824,211,2626072851199.121,88.05942720607635,24,5261033188.011623,420,4659345298389.574,36.27375580611454,24,5261033188.011623,575,5904304924697.904,18.084162972730645,28,5971658970.761394,970,8851615102823.627,5.596994607857508,32,6614154073.290673,1437,12454319853750.262,2.180693828788441,>14.5,13.236426053760173,123.46234222763508,210.44400003690583,226.29804675966932
1753,8927,124451300000.0,11.094999313354492,31,111938,390177377746944.0,14.591262085651834,432204506.8315675,8.635689291195709,3.768385410308838,0.5762705452535132,0,0.0,6,61455420470.00543,-1.0,0,0.0,20,164995594585.33255,-1.0,4,2798840792.9140034,58,929417331371.1191,116.80347514031264,6,3409456087.159203,111,1603542362645.8362,37.16832594546129,6,3409456087.159203,183,2061587883803.4976,8.318438951528636,6,3409456087.159203,238,2434520134584.0894,3.771040743182661,11,4445668076.202692,894,7652115463717.765,1.591676453086878,23,7227576953.137048,1811,14873793337121.244,1.286123689441692,>14.5,13.32851072745524,228.76958314880426,149.94227699660468,260.2844977118394
246,1965,136826634000.0,11.136171340942385,8,47315,398251614273536.0,14.600157544846471,482027432.38497525,8.683071754824754,4.111173629760742,0.6140714437437869,2,705177531.9397819,9,200348918702.63263,1589.3469143942204,2,705177531.9397819,20,288707031317.08386,197.7933642992776,7,4257679301.535957,52,1050565084032.7916,205.1560814955471,9,4884622203.846631,127,1886315578894.5212,56.25248891819194,12,5335063550.644367,331,3556652549474.964,17.63687790305727,16,6551155091.819067,510,5059312155966.849,11.722775315153765,20,7353468468.412206,1101,9374965352050.531,3.7121390056125056,24,8121846926.489038,1921,15685097972200.012,1.385520371591331,>14.5,13.41982272672173,62.83941241327133,276.7347809639799,150.595198553292
773,4811,154280120000.0,11.188310623168944,17,75826,416661488271360.0,14.619783360778436,559524139.4196423,8.747818827934248,8.34163761138916,0.9213033790516196,1,151201127.3890285,9,175884428948.54236,794.1734571971102,1,151201127.3890285,24,307040188405.4483,98.39668214963878,3,717000599.1575391,76,1002043633245.2462,87.35260635523447,5,1038463455.180802,162,1778324383055.5269,30.80693828788441,7,1414635930.5766115,354,3332290418967.409,9.871512110116742,9,1684615566.1430757,517,4730389947151.414,6.156561114773993,13,3873750444.7997055,990,8501358467514.698,2.0628903536481284,15,4329635869.741334,1512,12335486317414.771,0.4909502322445818,>14.5,13.623500674067836,246.54434695157957,258.8568423383525,157.68700869131976
497,3432,121789380000.0,11.085609436035156,27,102598,456104488206336.0,14.659064345851233,326328363.42245066,8.513654822922165,3.608837366104126,0.5574876360899812,0,0.0,4,28412449903.674,-1.0,0,0.0,24,171233572842.34485,-1.0,0,0.0,55,432353952455.774,-1.0,1,149040923.71481374,122,1021967158227.4636,5.361387657576882,5,960983727.5287694,333,2928689720094.2544,6.765365792940529,10,1767052022.4119306,593,5425955706468.744,6.951734571971103,18,9170402053.678707,1186,10324454053704.078,3.240925105051254,31,12174133070.589764,1819,15858833481903.293,2.0812971466388026,>14.5,14.040493709113859,142.1010135259817,45.558805958444054,9.78569325846066
1890,9442,112859180000.0,11.052536964416504,28,104399,471019466784768.0,14.673038856476026,727814541.1072983,8.862020728166367,5.385538578033447,0.7313097745812814,0,0.0,7,51628263265.22005,-1.0,0,0.0,27,229759718909.31845,-1.0,2,219026831.775279,58,575481340891.8497,57.90173757015632,5,1184933535.3829217,141,1572789356292.8604,30.80693828788441,8,1558723844.640597,279,2672972547064.707,11.424585268704847,8,1558723844.640597,382,3411327194007.827,5.361387657576882,16,3402712027.610211,877,7435996458924.27,2.7697112044900045,19,4721638821.626365,1419,11314396533575.031,0.888536960843137,>14.5,14.191900232877922,23.528785671778124,270.0358447741364,83.42079435156481
1101,6294,140273250000.0,11.14697551727295,15,70151,497315974479872.0,14.696632409598273,181373201.61200148,8.258573119263264,2.1901214122772217,0.3406664429286334,2,294835004.5122789,12,127788734956.93784,1589.3469143942204,4,889437641.0542599,25,377317681657.83496,396.5867285985551,4,889437641.0542599,36,459267775156.0986,116.80347514031264,6,1197755258.3950932,65,833508875611.471,37.16832594546129,6,1197755258.3950932,163,1517241438045.0986,8.318438951528636,7,1313183548.7741864,292,2501758618941.8687,4.566214200379772,11,2018258874.454451,712,5541915403184.614,1.591676453086878,16,4862048176.502474,1377,10955741280452.81,0.5903469143942206,>14.5,14.45123845284423,149.72177627694126,163.41466452612931,110.70809575214054
990,5826,155199620000.0,11.19089126586914,11,58092,547336941993984.0,14.738254761430827,594157240.5259308,8.773901393896729,8.772924423217773,0.9431938891616042,0,0.0,3,19593152996.006355,-1.0,0,0.0,3,19593152996.006355,-1.0,0,0.0,3,19593152996.006355,-1.0,2,272931009.7289994,18,205979827084.23016,11.722775315153765,3,376358856.7728802,82,798956564580.018,3.659219475764318,7,935551822.6144692,203,1911200983997.005,4.566214200379772,9,1328219348.910656,577,4857321053189.026,1.120462552525627,16,2652622282.544631,1367,10897864928622.506,0.5903469143942206,>14.5,14.920355962788136,18.172188987765722,166.35561983318573,294.4550394892235
573,3825,108572205000.0,11.03571891784668,7,42633,581220677189632.0,14.764341056124303,268529417.55914813,8.428991869863436,3.025338888168335,0.4809175585254885,2,466095471.4318557,8,258225587958.03943,1589.3469143942204,2,466095471.4318557,15,337572082555.9945,197.7933642992776,3,637492316.4777817,29,492768346216.2514,87.35260635523447,3,637492316.4777817,67,833766583649.1488,18.084162972730645,4,995941877.2617238,179,1684171515279.0884,5.212292634352424,6,1263892215.3821132,343,2981065385261.4004,3.771040743182661,19,3589051574.9063644,907,7775703918354.9,3.47653205533188,37,8034059256.238241,2017,16907610912519.39,2.677677239536635,>14.5,15.222101589517537,280.0930949217597,167.07672488559197,1.8432209926049972
1932,9598,102153840000.0,11.009254455566406,9,51544,641211639529472.0,14.807001397240343,385725048.56891257,8.58627784239737,5.08944034576416,0.7067553523689241,0,0.0,8,48007103574.6385,-1.0,1,194622770.6953386,35,355312873831.8146,98.39668214963878,1,194622770.6953386,58,568471999868.0951,28.45086878507816,1,194622770.6953386,110,896118044334.0671,5.361387657576882,8,1244148809.2307112,339,3088812385956.587,11.424585268704847,11,2639779324.9928007,615,5499892849238.672,7.746908029168214,24,11556702953.328032,1274,11533003462550.553,4.654566806735007,29,12164565779.6603,1959,16390863571075.111,1.882503782339525,>14.5,15.728768836744285,82.88814539046354,20.304741128764395,145.9065798457337
1132,6405,123556990000.0,11.091867446899414,12,61684,655181557530624.0,14.816361664125669,570004941.7575693,8.755878620880807,5.706588745117188,0.7564526728937762,0,0.0,8,60773527583.50717,-1.0,0,0.0,14,141010307829.25406,-1.0,0,0.0,33,364923727945.27216,-1.0,0,0.0,92,757229190010.7106,-1.0,4,523325016.79192543,281,2201739206122.62,5.212292634352424,8,1055738375.3123944,494,3985862984949.768,5.361387657576882,22,2992453180.354695,1126,9190822528207.191,4.183352906173756,29,3827176176.964058,1774,13970389261793.377,1.882503782339525,>14.5,15.842175448159184,243.56540171981106,244.61345770593445,85.29040264245646
600,3944,140044900000.0,11.146267890930176,5,33214,733527398154240.0,14.865416339917514,522248413.94500464,8.717877129713182,5.25880241394043,0.7209694300573319,0,0.0,3,32790239481.296654,-1.0,0,0.0,8,86469902756.78642,-1.0,0,0.0,16,132838919745.59814,-1.0,3,686959946.7310048,105,1157831983128.7966,18.084162972730645,13,6748391353.836761,390,4498994824041.263,19.189951061645377,23,8733269820.665676,570,6444270253524.617,17.288989515533537,41,14819582567.611008,1369,13354514449051.68,8.659884961505636,81,30901084298.22232,2732,26543353018874.71,7.051131254120742,>14.5,16.450017991655045,68.36472057683791,101.37069355255389,206.00891275465014
785,4878,142262910000.0,11.15309238433838,4,27887,841819696922624.0,14.925219083166256,281799265.6622308,8.449939857051348,3.751157283782959,0.5742810349435268,0,0.0,4,35280704163.92779,-1.0,0,0.0,4,35280704163.92779,-1.0,0,0.0,10,91307911420.24156,-1.0,0,0.0,33,264636419684.90024,-1.0,4,2122372509.826416,147,1536699174813.9673,5.212292634352424,5,2386218504.9609585,231,2223985661332.6426,2.9758672859855517,7,2666217770.459362,566,4474667398353.084,0.649248651964377,19,6011245294.620073,1154,9570880691131.238,0.888536960843137,>14.5,17.222675741894722,221.1597883451432,48.01378086248893,38.049766916703575
1043,6077,138816110000.0,11.14243984222412,3,22740,899670222045184.0,14.95408334611498,759833889.6699595,8.880718659800998,8.826845169067383,0.9458547074971686,0,0.0,4,19748075137.914085,-1.0,0,0.0,16,113108353802.05054,-1.0,0,0.0,28,212506103654.6497,-1.0,0,0.0,64,442708103722.5857,-1.0,1,173072785.72861904,182,1238135732809.3503,0.5530731585881059,1,173072785.72861904,281,1853705960668.7844,-0.2048265428028897,3,400103031.6760592,706,4905710830637.794,-0.2931791491581241,16,2665775708.4516425,1516,11304289225300.81,0.5903469143942206,>14.5,17.60848720145595,140.11877906333038,130.09768508266905,74.17829199881902
241,1920,155613820000.0,11.19204807281494,2,17908,1033314370584576.0,15.014232469282954,528756288.2192796,8.723255545248715,5.250179767608643,0.7202568860730202,1,211907562.2412882,4,68564735438.78359,794.1734571971102,5,1968355018.426649,31,687404928752.5854,495.9834107481939,11,8571301592.425379,93,2094119081313.82,322.9595566358597,18,11253208401.80404,245,4228126974119.209,113.50497783638389,21,13863694964.61852,445,6118136986425.785,31.614536330350223,26,14764956614.661964,721,8759628735858.851,19.674509887124863,46,19564968141.98205,1508,15994206977640.234,9.837919712908764,60,21872375364.48327,2401,22938461632310.79,4.963800928978327,>14.5,18.44046014197347,175.12526064732802,93.24727358281666,288.3468731547092
902,5447,155730210000.0,11.192373275756836,0,0,1535789976518656.0,15.186331828797393,756607119.5450369,8.878870423613579,9.659850120544434,0.9850153444710484,0,0.0,2,14777372447.938248,-1.0,0,0.0,19,223950152336.2665,-1.0,1,175420436.2877217,46,450869661967.3117,28.45086878507816,1,175420436.2877217,127,1110220926417.5498,5.361387657576882,4,7010644284.174053,364,3832254702665.8286,5.212292634352424,16,11743375977.07397,756,7957166085772.574,11.722775315153765,52,24393379068.481117,1883,18877233919234.684,11.251561414592514,74,28418116322.365234,3164,29568864187819.074,6.35535447907327,>14.5,21.04448038378224,67.5843759226454,77.61494431834957,222.09998708296428
